,rating,genre,year,score,votes,country,budget,runtime,Nominated
20,0.3333333333333333,0.0,1.0,0.7204301075268816,0.009166666666666667,1,0.033707865168539325,0.3800738007380074,0
21,0.3333333333333333,0.5714285714285714,1.0,0.5698924731182795,0.005,1,0.056179775280898875,0.35424354243542433,0
22,0.3333333333333333,0.0,1.0,0.5376344086021505,0.0017083333333333334,0,0.10112359550561797,0.42435424354243545,0
23,0.6666666666666666,0.35714285714285715,1.0,0.7741935483870968,0.007083333333333333,1,0.025280898876404494,0.4833948339483395,0
24,0.6666666666666666,0.35714285714285715,1.0,0.6666666666666666,0.009166666666666667,1,0.01348314606741573,0.4317343173431734,0
25,0.3333333333333333,0.42857142857142855,1.0,0.6559139784946235,0.00025166666666666664,1,0.014325842696629213,0.35793357933579334,0
26,0.6666666666666666,0.2857142857142857,1.0,0.6666666666666666,0.01,1,0.028089887640449437,0.4022140221402214,1
27,0.6666666666666666,0.2857142857142857,1.0,0.6774193548387096,0.0017916666666666667,1,0.011235955056179775,0.33579335793357934,0
28,0.6666666666666666,0.2857142857142857,1.0,0.6451612903225806,0.004583333333333333,1,0.008426966292134831,0.3726937269372694,0
29,0.6666666666666666,0.0,1.0,0.7634408602150536,0.00375,1,0.009831460674157303,0.4833948339483395,1
30,0.6666666666666666,0.0,1.0,0.5698924731182795,0.001625,1,0.06179775280898876,0.4022140221402214,0
31,0.6666666666666666,0.6428571428571429,1.0,0.49462365591397844,0.001625,1,0.0008426966292134832,0.3025830258302583,0
32,0.3333333333333333,0.0,1.0,0.5483870967741935,0.0012916666666666667,1,0.042134831460674156,0.34686346863468637,0
33,0.3333333333333333,0.21428571428571427,1.0,0.8924731182795699,0.00625,0,0.09831460674157304,0.6383763837638377,0
34,0.3333333333333333,0.2857142857142857,1.0,0.7849462365591398,0.009166666666666667,1,0.028089887640449437,0.3284132841328413,0
35,0.6666666666666666,0.2857142857142857,1.0,0.7311827956989246,0.001875,1,0.019662921348314606,0.3505535055350554,1
36,0.3333333333333333,0.21428571428571427,1.0,0.45161290322580644,0.0015416666666666667,1,0.056179775280898875,0.4575645756457565,0
37,0.3333333333333333,0.0,1.0,0.6559139784946235,0.004583333333333333,1,0.018258426966292134,0.4280442804428044,0
38,0.3333333333333333,0.0,1.0,0.49462365591397844,0.0010833333333333333,1,0.056179775280898875,0.44649446494464945,0
39,0.3333333333333333,0.2857142857142857,1.0,0.5806451612903226,0.001,1,0.016853932584269662,0.3800738007380074,0
40,0.6666666666666666,0.0,1.0,0.5483870967741935,0.0021666666666666666,1,0.011235955056179775,0.3800738007380074,0
41,0.3333333333333333,0.8571428571428571,1.0,0.5698924731182795,0.001,1,0.03089887640449438,0.35793357933579334,0
42,0.3333333333333333,0.2857142857142857,1.0,0.8709677419354838,0.005,0,0.0025280898876404493,0.5535055350553506,1
43,0.0,0.07142857142857142,1.0,0.6236559139784945,0.0005416666666666666,1,0.016853932584269662,0.35793357933579334,0
44,0.6666666666666666,0.2857142857142857,1.0,0.6344086021505376,0.00017291666666666668,1,0.01544943820224719,0.42435424354243545,0
45,0.3333333333333333,0.07142857142857142,1.0,0.7419354838709677,0.0004166666666666667,1,0.008426966292134831,0.3985239852398524,0
46,0.6666666666666666,0.42857142857142855,1.0,0.4301075268817204,0.0002275,0,0.014325842696629213,0.34686346863468637,0
47,0.3333333333333333,0.0,0.9761904761904762,0.9032258064516129,0.3770833333333333,1,0.05056179775280899,0.42435424354243545,0
48,0.6666666666666666,0.2857142857142857,0.9761904761904762,0.8064516129032258,0.04041666666666666,0,0.028089887640449437,0.35793357933579334,1
49,0.6666666666666666,0.0,0.9761904761904762,0.7741935483870968,0.05458333333333333,1,0.016853932584269662,0.36531365313653136,0
50,0.16666666666666666,0.6428571428571429,0.9761904761904762,0.8064516129032258,0.08,1,0.0009831460674157304,0.31365313653136534,0
51,0.6666666666666666,0.2857142857142857,0.9761904761904762,0.6666666666666666,0.016666666666666666,0,0.007022471910112359,0.34686346863468637,0
52,0.6666666666666666,0.35714285714285715,0.9761904761904762,0.7956989247311828,0.019583333333333335,1,0.05056179775280899,0.3985239852398524,0
53,0.3333333333333333,0.0,0.9761904761904762,0.7419354838709677,0.0175,0,0.042134831460674156,0.4354243542435424,0
54,0.6666666666666666,0.07142857142857142,0.9761904761904762,0.7956989247311828,0.024583333333333332,0,0.03089887640449438,0.5166051660516605,1
55,0.6666666666666666,0.0,0.9761904761904762,0.8172043010752688,0.07083333333333333,0,0.008426966292134831,0.35424354243542433,0
56,0.6666666666666666,0.2857142857142857,0.9761904761904762,0.7419354838709677,0.028333333333333332,1,0.028089887640449437,0.39114391143911437,0
57,0.3333333333333333,0.0,0.9761904761904762,0.6666666666666666,0.014166666666666666,1,0.05056179775280899,0.3505535055350554,0
58,0.6666666666666666,0.0,0.9761904761904762,0.7956989247311828,0.01125,1,0.01544943820224719,0.45387453874538747,0
59,0.3333333333333333,0.07142857142857142,0.9761904761904762,0.7526881720430108,0.025,0,0.014044943820224719,0.4059040590405904,0
60,0.6666666666666666,0.6428571428571429,0.9761904761904762,0.6559139784946235,0.025416666666666667,1,0.0035112359550561797,0.3210332103321033,0
61,0.3333333333333333,0.0,0.9761904761904762,0.7204301075268816,0.03916666666666667,0,0.07865168539325842,0.46863468634686345,0
62,0.6666666666666666,0.6428571428571429,0.9761904761904762,0.6989247311827956,0.03208333333333333,1,0.007022471910112359,0.33948339483394835,0
63,0.3333333333333333,0.42857142857142855,0.9761904761904762,0.7311827956989246,0.007083333333333333,1,0.03932584269662921,0.46494464944649444,0
64,0.3333333333333333,0.21428571428571427,0.9761904761904762,0.7849462365591398,0.00875,1,0.0898876404494382,0.7195571955719557,1
65,0.0,0.14285714285714285,0.9761904761904762,0.7849462365591398,0.03625,1,0.033707865168539325,0.3062730627306273,0
66,0.3333333333333333,0.21428571428571427,0.9761904761904762,0.7741935483870968,0.023333333333333334,0,0.01544943820224719,0.4612546125461255,1
67,0.3333333333333333,0.42857142857142855,0.9761904761904762,0.7419354838709677,0.005,1,0.033707865168539325,0.4280442804428044,1
68,0.3333333333333333,0.42857142857142855,0.9761904761904762,0.7204301075268816,0.012083333333333333,0,0.028089887640449437,0.4280442804428044,0
69,0.3333333333333333,0.2857142857142857,0.9761904761904762,0.7419354838709677,0.01125,1,0.019662921348314606,0.35793357933579334,1
70,0.6666666666666666,0.6428571428571429,0.9761904761904762,0.7096774193548386,0.004583333333333333,1,0.008426966292134831,0.34686346863468637,0
71,0.6666666666666666,0.2857142857142857,0.9761904761904762,0.7419354838709677,0.019583333333333335,1,0.03089887640449438,0.33948339483394835,0
72,0.6666666666666666,0.6428571428571429,0.9761904761904762,0.7096774193548386,0.013333333333333334,1,0.0028089887640449437,0.33579335793357934,0
73,0.3333333333333333,0.0,0.9761904761904762,0.7204301075268816,0.006666666666666667,0,0.05056179775280899,0.4022140221402214,1
74,0.6666666666666666,0.35714285714285715,0.9761904761904762,0.7419354838709677,0.0022083333333333334,1,0.008426966292134831,0.4022140221402214,0
75,0.6666666666666666,0.07142857142857142,0.9761904761904762,0.7849462365591398,0.00875,0,0.0351123595505618,0.36900369003690037,1
76,0.6666666666666666,0.6428571428571429,0.9761904761904762,0.6021505376344085,0.007916666666666667,0,0.014044943820224719,0.3985239852398524,0
77,0.6666666666666666,0.21428571428571427,0.9761904761904762,0.7204301075268816,0.00625,1,0.014044943820224719,0.47601476014760147,0
78,0.6666666666666666,0.2857142857142857,0.9761904761904762,0.5591397849462365,0.0014166666666666668,1,0.007865168539325843,0.3210332103321033,0
79,0.6666666666666666,0.35714285714285715,0.9761904761904762,0.7096774193548386,0.009166666666666667,0,0.033707865168539325,0.45018450184501846,0
80,0.6666666666666666,0.6428571428571429,0.9761904761904762,0.6021505376344085,0.0021666666666666666,1,0.007022471910112359,0.36900369003690037,0
81,0.6666666666666666,0.35714285714285715,0.9761904761904762,0.6451612903225806,0.001875,1,0.023876404494382022,0.3800738007380074,1
82,0.6666666666666666,0.0,0.9761904761904762,0.7096774193548386,0.011666666666666667,0,0.0449438202247191,0.4022140221402214,1
83,0.6666666666666666,0.2857142857142857,0.9761904761904762,0.6881720430107526,0.002375,1,0.033707865168539325,0.45018450184501846,0
84,0.6666666666666666,0.6428571428571429,0.9761904761904762,0.7311827956989246,0.00875,0,0.0011235955056179776,0.3210332103321033,0
85,0.6666666666666666,0.42857142857142855,0.9761904761904762,0.6989247311827956,0.002375,1,0.07303370786516854,0.3948339483394834,1
86,0.6666666666666666,0.35714285714285715,0.9761904761904762,0.6774193548387096,0.003125,1,0.028089887640449437,0.3985239852398524,0
87,0.3333333333333333,0.42857142857142855,0.9761904761904762,0.6559139784946235,0.0020416666666666665,1,0.02247191011235955,0.34317343173431736,0
88,0.6666666666666666,0.0,0.9761904761904762,0.6881720430107526,0.0075,1,0.014044943820224719,0.36531365313653136,0
89,0.6666666666666666,0.2857142857142857,0.9761904761904762,0.6021505376344085,0.0031666666666666666,1,0.023876404494382022,0.34686346863468637,0
90,0.6666666666666666,0.6428571428571429,0.9761904761904762,0.6774193548387096,0.003916666666666666,1,0.047752808988764044,0.42435424354243545,0
91,0.6666666666666666,0.35714285714285715,0.9761904761904762,0.8064516129032258,0.0031666666666666666,1,0.024157303370786518,0.6162361623616236,1
92,0.6666666666666666,0.6428571428571429,0.9761904761904762,0.6451612903225806,0.001,1,0.0022471910112359553,0.30996309963099633,0
93,0.3333333333333333,0.2857142857142857,0.9761904761904762,0.5806451612903226,0.0010833333333333333,1,0.056179775280898875,0.36162361623616235,0
94,0.3333333333333333,0.2857142857142857,0.9761904761904762,0.6021505376344085,0.0010833333333333333,1,0.016853932584269662,0.33948339483394835,0
95,0.6666666666666666,0.6428571428571429,0.9761904761904762,0.5268817204301075,0.0015,1,0.0007022471910112359,0.35424354243542433,0
96,0.3333333333333333,0.2857142857142857,0.9761904761904762,0.5483870967741935,0.0020416666666666665,1,0.02247191011235955,0.34317343173431736,0
97,0.6666666666666666,0.42857142857142855,0.9761904761904762,0.6989247311827956,0.0022083333333333334,1,0.06179775280898876,0.3985239852398524,1
98,0.6666666666666666,0.14285714285714285,0.9761904761904762,0.7741935483870968,0.0018333333333333333,1,0.004213483146067416,0.35424354243542433,0
99,0.3333333333333333,0.0,0.9761904761904762,0.5483870967741935,0.0008333333333333334,1,0.05056179775280899,0.36162361623616235,0
100,0.3333333333333333,0.07142857142857142,0.9761904761904762,0.5591397849462365,0.0005416666666666666,0,0.03932584269662921,0.4354243542435424,0
101,0.6666666666666666,0.0,0.9761904761904762,0.5913978494623655,0.0015,1,0.010674157303370787,0.39114391143911437,0
102,0.6666666666666666,0.42857142857142855,0.9761904761904762,0.7311827956989246,0.0004583333333333333,1,0.007584269662921348,0.3800738007380074,0
103,0.6666666666666666,0.2857142857142857,0.9761904761904762,0.6989247311827956,0.001875,1,0.028089887640449437,0.35424354243542433,0
104,0.6666666666666666,0.2857142857142857,0.9761904761904762,0.6559139784946235,0.0012083333333333334,1,0.03089887640449438,0.34686346863468637,0
105,0.3333333333333333,0.2857142857142857,0.9761904761904762,0.4623655913978494,0.0005416666666666666,1,0.033707865168539325,0.2878228782287823,1
106,0.3333333333333333,0.2857142857142857,0.9761904761904762,0.5376344086021505,0.00031708333333333333,1,0.009831460674157303,0.36900369003690037,0
107,0.6666666666666666,0.2857142857142857,0.9761904761904762,0.7849462365591398,0.001125,1,0.03651685393258427,0.43911439114391143,0
108,0.3333333333333333,0.42857142857142855,0.9761904761904762,0.2903225806451613,0.00027458333333333333,0,0.12921348314606743,0.5166051660516605,0
109,0.6666666666666666,0.2857142857142857,0.9761904761904762,0.5913978494623655,0.0007083333333333334,1,0.03932584269662921,0.3210332103321033,0
110,0.3333333333333333,0.07142857142857142,0.9761904761904762,0.6021505376344085,0.0004583333333333333,1,0.033707865168539325,0.36900369003690037,0
111,0.6666666666666666,0.42857142857142855,0.9761904761904762,0.5806451612903226,0.0004583333333333333,1,0.0449438202247191,0.4280442804428044,0
112,0.3333333333333333,0.0,0.9761904761904762,0.5591397849462365,0.00038666666666666667,1,0.06741573033707865,0.3948339483394834,0
113,0.3333333333333333,0.0,0.9761904761904762,0.5913978494623655,0.00016,1,0.0056179775280898875,0.33210332103321033,0
114,0.6666666666666666,0.2857142857142857,0.9523809523809523,0.7741935483870968,0.04083333333333333,1,0.012640449438202247,0.33210332103321033,0
115,0.6666666666666666,0.0,0.9523809523809523,0.8709677419354838,0.29583333333333334,1,0.07865168539325842,0.4317343173431734,1
116,0.6666666666666666,0.6428571428571429,0.9523809523809523,0.8709677419354838,0.15916666666666668,1,0.042134831460674156,0.4022140221402214,0
117,0.6666666666666666,0.0,0.9523809523809523,0.7419354838709677,0.05875,1,0.056179775280898875,0.47601476014760147,0
118,0.3333333333333333,0.5,0.9523809523809523,0.8387096774193548,0.15875,1,0.02949438202247191,0.42435424354243545,1
119,0.6666666666666666,0.0,0.9523809523809523,0.8279569892473118,0.0975,1,0.042134831460674156,0.34317343173431736,0
120,0.6666666666666666,0.42857142857142855,0.9523809523809523,0.7526881720430108,0.021666666666666667,1,0.021067415730337078,0.4575645756457565,1
121,0.3333333333333333,0.2857142857142857,0.9523809523809523,0.4731182795698925,0.014166666666666666,1,0.03707865168539326,0.42435424354243545,0
122,0.3333333333333333,0.2857142857142857,0.9523809523809523,0.7096774193548386,0.017083333333333332,1,0.1404494382022472,0.46863468634686345,1
123,0.3333333333333333,0.6428571428571429,0.9523809523809523,0.7849462365591398,0.06166666666666667,1,0.030056179775280897,0.42066420664206644,1
124,0.6666666666666666,0.0,0.9523809523809523,0.7419354838709677,0.030416666666666668,1,0.033707865168539325,0.35424354243542433,0
125,0.3333333333333333,0.0,0.9523809523809523,0.8279569892473118,0.04791666666666667,1,0.03146067415730337,0.41697416974169743,0
126,0.6666666666666666,0.42857142857142855,0.9523809523809523,0.8172043010752688,0.018333333333333333,0,0.033707865168539325,0.5535055350553506,1
127,0.3333333333333333,0.21428571428571427,0.9523809523809523,0.8602150537634408,0.09166666666666666,0,0.06179775280898876,0.7047970479704797,1
128,0.3333333333333333,0.2857142857142857,0.9523809523809523,0.7956989247311828,0.041666666666666664,1,0.05898876404494382,0.4280442804428044,1
129,0.3333333333333333,0.0,0.9523809523809523,0.7311827956989246,0.04791666666666667,1,0.047752808988764044,0.35424354243542433,1
130,0.0,0.14285714285714285,0.9523809523809523,0.8172043010752688,0.015416666666666667,1,0.019662921348314606,0.3025830258302583,0
131,0.3333333333333333,0.2857142857142857,0.9523809523809523,0.8387096774193548,0.03916666666666667,1,0.056179775280898875,0.4022140221402214,0
132,0.3333333333333333,0.42857142857142855,0.9523809523809523,0.7311827956989246,0.07458333333333333,1,0.047752808988764044,0.36531365313653136,1
133,0.3333333333333333,0.0,0.9523809523809523,0.6666666666666666,0.009166666666666667,1,0.02247191011235955,0.4354243542435424,0
134,0.6666666666666666,0.2857142857142857,0.9523809523809523,0.7419354838709677,0.018333333333333333,1,0.02247191011235955,0.44280442804428044,0
135,0.3333333333333333,0.07142857142857142,0.9523809523809523,0.7849462365591398,0.003416666666666667,0,0.009831460674157303,0.3763837638376384,0
136,0.6666666666666666,0.42857142857142855,0.9523809523809523,0.8602150537634408,0.0325,0,0.033707865168539325,0.3505535055350554,0
137,0.6666666666666666,0.5714285714285714,0.9523809523809523,0.6666666666666666,0.008333333333333333,1,0.05056179775280899,0.4354243542435424,0
138,0.6666666666666666,0.42857142857142855,0.9523809523809523,0.8709677419354838,0.024583333333333332,0,0.016853932584269662,0.6937269372693727,0
139,0.6666666666666666,0.6428571428571429,0.9523809523809523,0.6129032258064516,0.020416666666666666,1,0.0064606741573033704,0.3505535055350554,0
140,0.3333333333333333,0.0,0.9523809523809523,0.6451612903225806,0.010833333333333334,1,0.05056179775280899,0.5018450184501845,0
141,0.6666666666666666,0.6428571428571429,0.9523809523809523,0.5376344086021505,0.01875,1,0.007022471910112359,0.36162361623616235,0
142,0.3333333333333333,0.07142857142857142,0.9523809523809523,0.7741935483870968,0.02625,0,0.042134831460674156,0.34317343173431736,0
143,0.6666666666666666,0.42857142857142855,0.9523809523809523,0.8279569892473118,0.015416666666666667,1,0.0449438202247191,0.47601476014760147,1
144,0.6666666666666666,0.2857142857142857,0.9523809523809523,0.7741935483870968,0.010416666666666666,1,0.047752808988764044,0.5018450184501845,1
145,0.6666666666666666,0.2857142857142857,0.9523809523809523,0.7634408602150536,0.007916666666666667,1,0.014044943820224719,0.4059040590405904,1
146,0.6666666666666666,0.2857142857142857,0.9523809523809523,0.6451612903225806,0.004166666666666667,1,0.09831460674157304,0.42066420664206644,1
147,0.3333333333333333,0.42857142857142855,0.9523809523809523,0.7634408602150536,0.008333333333333333,0,0.03651685393258427,0.42435424354243545,1
148,0.0,0.14285714285714285,0.9523809523809523,0.7956989247311828,0.010416666666666666,0,0.009831460674157303,0.33948339483394835,0
149,0.6666666666666666,0.42857142857142855,0.9523809523809523,0.7204301075268816,0.00625,1,0.025280898876404494,0.4612546125461255,0
150,0.3333333333333333,0.2857142857142857,0.9523809523809523,0.6666666666666666,0.020833333333333332,1,0.042134831460674156,0.31365313653136534,0
151,0.3333333333333333,0.2857142857142857,0.9523809523809523,0.6236559139784945,0.004583333333333333,1,0.047752808988764044,0.3763837638376384,0
152,0.6666666666666666,0.6428571428571429,0.9523809523809523,0.6451612903225806,0.00325,1,0.0011938202247191011,0.33579335793357934,0
153,0.3333333333333333,0.35714285714285715,0.9523809523809523,0.7634408602150536,0.00625,0,0.028089887640449437,0.4317343173431734,0
154,0.6666666666666666,0.0,0.9523809523809523,0.6451612903225806,0.00625,1,0.0056179775280898875,0.3284132841328413,0
155,0.6666666666666666,0.0,0.9523809523809523,0.5913978494623655,0.0022083333333333334,1,0.012640449438202247,0.3800738007380074,0
156,0.3333333333333333,0.0,0.9523809523809523,0.3978494623655914,0.0014166666666666668,0,0.056179775280898875,0.36531365313653136,0
157,0.6666666666666666,0.42857142857142855,0.9523809523809523,0.6774193548387096,0.0010833333333333333,1,0.0449438202247191,0.47232472324723246,0
158,0.3333333333333333,0.2857142857142857,0.9523809523809523,0.7419354838709677,0.00875,1,0.025280898876404494,0.3247232472324723,0
159,0.6666666666666666,0.6428571428571429,0.9523809523809523,0.5913978494623655,0.004583333333333333,0,0.014044943820224719,0.3837638376383764,0
160,0.3333333333333333,0.21428571428571427,0.9523809523809523,0.8279569892473118,0.007916666666666667,1,0.026685393258426966,0.45018450184501846,1
161,0.3333333333333333,0.2857142857142857,0.9523809523809523,0.7204301075268816,0.0014583333333333334,1,0.031741573033707865,0.44280442804428044,0
162,0.3333333333333333,0.6428571428571429,0.9523809523809523,0.3870967741935484,0.0007083333333333334,1,0.002106741573033708,0.3062730627306273,0
163,0.3333333333333333,0.2857142857142857,0.9523809523809523,0.6989247311827956,0.0009166666666666666,1,0.03651685393258427,0.5166051660516605,0
164,0.3333333333333333,0.35714285714285715,0.9523809523809523,0.6559139784946235,0.0017916666666666667,1,0.028089887640449437,0.34317343173431736,0
165,0.6666666666666666,0.6428571428571429,0.9523809523809523,0.4193548387096774,0.0009583333333333333,1,0.0022471910112359553,0.31365313653136534,1
166,0.3333333333333333,0.2857142857142857,0.9523809523809523,0.7096774193548386,0.003416666666666667,1,0.0056179775280898875,0.45018450184501846,0
167,0.6666666666666666,0.0,0.9523809523809523,0.6881720430107526,0.00125,0,0.016853932584269662,0.4612546125461255,0
168,0.3333333333333333,0.2857142857142857,0.9523809523809523,0.5376344086021505,0.004083333333333333,0,0.016853932584269662,0.35424354243542433,0
169,0.6666666666666666,0.35714285714285715,0.9523809523809523,0.6881720430107526,0.0025416666666666665,1,0.06179775280898876,0.3985239852398524,0
170,0.3333333333333333,0.2857142857142857,0.9523809523809523,0.5913978494623655,0.001125,1,0.042134831460674156,0.4280442804428044,0
171,0.6666666666666666,0.42857142857142855,0.9523809523809523,0.7419354838709677,0.0010416666666666667,1,0.033707865168539325,0.4575645756457565,0
172,0.6666666666666666,0.2857142857142857,0.9523809523809523,0.5483870967741935,0.000285,1,0.047752808988764044,0.3874538745387454,0
173,0.3333333333333333,1.0,0.9523809523809523,0.6881720430107526,0.000625,1,0.03089887640449438,0.33210332103321033,0
174,0.6666666666666666,0.0,0.9523809523809523,0.5698924731182795,0.0004583333333333333,1,0.011235955056179775,0.35424354243542433,0
175,0.6666666666666666,0.2857142857142857,0.9523809523809523,0.6129032258064516,0.00075,1,0.028089887640449437,0.4317343173431734,0
176,0.6666666666666666,0.8571428571428571,0.9523809523809523,0.6666666666666666,0.0004583333333333333,1,0.014044943820224719,0.3210332103321033,0
177,0.6666666666666666,0.0,0.9523809523809523,0.6021505376344085,0.0012083333333333334,1,0.014044943820224719,0.33210332103321033,0
178,0.3333333333333333,0.42857142857142855,0.9523809523809523,0.6989247311827956,0.0005416666666666666,0,0.028089887640449437,0.3948339483394834,0
179,0.6666666666666666,0.0,0.9523809523809523,0.6451612903225806,0.0012916666666666667,1,0.019662921348314606,0.33210332103321033,0
180,0.6666666666666666,0.2857142857142857,0.9523809523809523,0.5053763440860215,0.00041,1,0.037640449438202245,0.3800738007380074,0
181,0.3333333333333333,0.42857142857142855,0.9523809523809523,0.6559139784946235,0.0004166666666666667,1,0.042134831460674156,0.3985239852398524,0
182,0.6666666666666666,0.2857142857142857,0.9523809523809523,0.5698924731182795,0.0005,1,0.016853932584269662,0.34317343173431736,1
183,0.6666666666666666,0.2857142857142857,0.9523809523809523,0.4086021505376344,0.00027125,1,2.808988764044944e-05,0.36162361623616235,0
184,0.3333333333333333,0.2857142857142857,0.9523809523809523,0.7204301075268816,3.125e-05,1,0.0012219101123595506,0.33210332103321033,0
185,0.6666666666666666,0.35714285714285715,0.9285714285714286,0.8924731182795699,0.31916666666666665,1,0.0702247191011236,0.6273062730627307,0
186,0.3333333333333333,0.35714285714285715,0.9285714285714286,0.7634408602150536,0.0325,1,0.028089887640449437,0.33579335793357934,0
187,0.3333333333333333,0.0,0.9285714285714286,0.8924731182795699,0.40541666666666665,1,0.09129213483146068,0.4833948339483395,0
188,0.6666666666666666,0.2857142857142857,0.9285714285714286,0.7311827956989246,0.034583333333333334,1,0.01741573033707865,0.36531365313653136,0
189,0.6666666666666666,0.07142857142857142,0.9285714285714286,0.7956989247311828,0.041666666666666664,1,0.042134831460674156,0.36162361623616235,0
190,0.6666666666666666,0.2857142857142857,0.9285714285714286,0.8064516129032258,0.05875,1,0.042134831460674156,0.4280442804428044,1
191,0.3333333333333333,0.0,0.9285714285714286,0.5376344086021505,0.0275,0,0.10955056179775281,0.4612546125461255,0
192,0.6666666666666666,0.2857142857142857,0.9285714285714286,0.7741935483870968,0.014166666666666666,1,0.02247191011235955,0.3874538745387454,1
193,0.3333333333333333,0.42857142857142855,0.9285714285714286,0.5053763440860215,0.00625,1,0.06179775280898876,0.34317343173431736,0
194,0.3333333333333333,0.07142857142857142,0.9285714285714286,0.3978494623655914,0.017083333333333332,1,0.05758426966292135,0.36531365313653136,0
195,0.6666666666666666,0.6428571428571429,0.9285714285714286,0.7204301075268816,0.03125,1,0.027247191011235954,0.4059040590405904,0
196,0.6666666666666666,0.6428571428571429,0.9285714285714286,0.6774193548387096,0.011666666666666667,1,0.0009831460674157304,0.30996309963099633,0
197,0.6666666666666666,0.42857142857142855,0.9285714285714286,0.6666666666666666,0.020833333333333332,1,0.011235955056179775,0.3505535055350554,1
198,0.3333333333333333,0.0,0.9285714285714286,0.7634408602150536,0.03875,1,0.033707865168539325,0.42066420664206644,1
199,0.3333333333333333,0.07142857142857142,0.9285714285714286,0.8387096774193548,0.02375,1,0.07584269662921349,0.7121771217712177,1
200,0.3333333333333333,0.0,0.9285714285714286,0.6559139784946235,0.012916666666666667,0,0.13202247191011235,0.44649446494464945,0
201,0.6666666666666666,0.42857142857142855,0.9285714285714286,0.7741935483870968,0.027083333333333334,1,0.028089887640449437,0.3800738007380074,0
202,0.3333333333333333,0.0,0.9285714285714286,0.6989247311827956,0.04083333333333333,0,0.07724719101123595,0.4833948339483395,0
203,0.6666666666666666,0.2857142857142857,0.9285714285714286,0.5698924731182795,0.0025416666666666665,1,0.009831460674157303,0.3284132841328413,0
204,0.6666666666666666,0.2857142857142857,0.9285714285714286,0.6881720430107526,0.005833333333333334,1,0.0009831460674157304,0.36531365313653136,0
205,0.6666666666666666,0.35714285714285715,0.9285714285714286,0.7741935483870968,0.013333333333333334,1,0.028089887640449437,0.34686346863468637,0
206,0.6666666666666666,0.6428571428571429,0.9285714285714286,0.7741935483870968,0.035833333333333335,0,0.016719101123595505,0.3210332103321033,0
207,0.3333333333333333,0.2857142857142857,0.9285714285714286,0.7956989247311828,0.02375,1,0.02247191011235955,0.4870848708487085,1
208,0.3333333333333333,0.6428571428571429,0.9285714285714286,0.6989247311827956,0.014166666666666666,1,0.028089887640449437,0.3726937269372694,0
209,0.3333333333333333,0.0,0.9285714285714286,0.6666666666666666,0.02625,0,0.10112359550561797,0.4944649446494465,0
210,0.3333333333333333,0.2857142857142857,0.9285714285714286,0.8494623655913979,0.05583333333333333,1,0.009269662921348315,0.34317343173431736,0
211,0.6666666666666666,0.6428571428571429,0.9285714285714286,0.6559139784946235,0.017083333333333332,1,0.014044943820224719,0.34317343173431736,0
